,period,period_end,pv_estimate
53,PT30M,2020-09-23T15:30:00.0000000Z,0.0
54,PT30M,2020-09-23T15:00:00.0000000Z,0.0
55,PT30M,2020-09-23T14:30:00.0000000Z,0.0
56,PT30M,2020-09-23T14:00:00.0000000Z,0.0
57,PT30M,2020-09-23T13:30:00.0000000Z,0.0
58,PT30M,2020-09-23T13:00:00.0000000Z,0.0
59,PT30M,2020-09-23T12:30:00.0000000Z,0.0
60,PT30M,2020-09-23T12:00:00.0000000Z,0.0
61,PT30M,2020-09-23T11:30:00.0000000Z,0.018
62,PT30M,2020-09-23T11:00:00.0000000Z,0.023
63,PT30M,2020-09-23T10:30:00.0000000Z,0.034
64,PT30M,2020-09-23T10:00:00.0000000Z,0.088
65,PT30M,2020-09-23T09:30:00.0000000Z,0.052
66,PT30M,2020-09-23T09:00:00.0000000Z,0.099
67,PT30M,2020-09-23T08:30:00.0000000Z,0.22
68,PT30M,2020-09-23T08:00:00.0000000Z,0.41
69,PT30M,2020-09-23T07:30:00.0000000Z,0.62
70,PT30M,2020-09-23T07:00:00.0000000Z,1.19
71,PT30M,2020-09-23T06:30:00.0000000Z,1.674
72,PT30M,2020-09-23T06:00:00.0000000Z,1.537
73,PT30M,2020-09-23T05:30:00.0000000Z,1.362
74,PT30M,2020-09-23T05:00:00.0000000Z,1.433
75,PT30M,2020-09-23T04:30:00.0000000Z,2.576
76,PT30M,2020-09-23T04:00:00.0000000Z,2.966
77,PT30M,2020-09-23T03:30:00.0000000Z,2.02
78,PT30M,2020-09-23T03:00:00.0000000Z,1.768
79,PT30M,2020-09-23T02:30:00.0000000Z,1.078
80,PT30M,2020-09-23T02:00:00.0000000Z,0.705
81,PT30M,2020-09-23T01:30:00.0000000Z,0.709
82,PT30M,2020-09-23T01:00:00.0000000Z,0.369
83,PT30M,2020-09-23T00:30:00.0000000Z,0.121
84,PT30M,2020-09-23T00:00:00.0000000Z,0.021
85,PT30M,2020-09-22T23:30:00.0000000Z,0.0
86,PT30M,2020-09-22T23:00:00.0000000Z,0.0
87,PT30M,2020-09-22T22:30:00.0000000Z,0.0
88,PT30M,2020-09-22T22:00:00.0000000Z,0.0
89,PT30M,2020-09-22T21:30:00.0000000Z,0.0
90,PT30M,2020-09-22T21:00:00.0000000Z,0.0
91,PT30M,2020-09-22T20:30:00.0000000Z,0.0
92,PT30M,2020-09-22T20:00:00.0000000Z,0.0
93,PT30M,2020-09-22T19:30:00.0000000Z,0.0
94,PT30M,2020-09-22T19:00:00.0000000Z,0.0
95,PT30M,2020-09-22T18:30:00.0000000Z,0.0
96,PT30M,2020-09-22T18:00:00.0000000Z,0.0
97,PT30M,2020-09-22T17:30:00.0000000Z,0.0
98,PT30M,2020-09-22T17:00:00.0000000Z,0.0
99,PT30M,2020-09-22T16:30:00.0000000Z,0.0
100,PT30M,2020-09-22T16:00:00.0000000Z,0.0
101,PT30M,2020-09-22T15:30:00.0000000Z,0.0
102,PT30M,2020-09-22T15:00:00.0000000Z,0.0
103,PT30M,2020-09-22T14:30:00.0000000Z,0.0
104,PT30M,2020-09-22T14:00:00.0000000Z,0.0
105,PT30M,2020-09-22T13:30:00.0000000Z,0.0
106,PT30M,2020-09-22T13:00:00.0000000Z,0.0
