,class,clds,day_ind,dewpt,dow,expire_time_gmt,fcst_valid,fcst_valid_local,feels_like,golf_category,golf_index,gust,hi,icon_code,icon_extd,mslp,num,phrase_12char,phrase_22char,phrase_32char,pop,precip_type,qpf,rh,severity,snow_qpf,subphrase_pt1,subphrase_pt2,subphrase_pt3,temp,uv_desc,uv_index,uv_index_raw,uv_warning,vis,wc,wdir,wdir_cardinal,wspd,wxman
144,fod_long_range_hourly,16,N,15,Thursday,1600973789,1601492400,2020-10-01T03:00:00+0800,17,,,,17,31,3100,1011.0,145,Clear,Clear,Clear,6,rain,0.0,87,1,0.0,Clear,,,17,Low,0,0.0,0,13.0,17,169,SSE,6,wx1500
145,fod_long_range_hourly,18,N,15,Thursday,1600973789,1601496000,2020-10-01T04:00:00+0800,17,,,,17,31,3100,1011.0,146,Clear,Clear,Clear,6,rain,0.0,89,1,0.0,Clear,,,17,Low,0,0.0,0,13.0,17,180,S,6,wx1500
146,fod_long_range_hourly,21,N,15,Thursday,1600973789,1601499600,2020-10-01T05:00:00+0800,17,,,,17,33,3300,1011.1,147,M Clear,Mostly Clear,Mostly Clear,6,rain,0.0,88,1,0.0,Mostly,Clear,,17,Low,0,0.0,0,14.0,17,173,S,6,wx1500
147,fod_long_range_hourly,22,N,15,Thursday,1600973789,1601503200,2020-10-01T06:00:00+0800,16,,,,16,33,3300,1011.4,148,M Clear,Mostly Clear,Mostly Clear,6,rain,0.0,89,1,0.0,Mostly,Clear,,16,Low,0,0.0,0,15.0,16,185,S,6,wx1500
148,fod_long_range_hourly,23,D,15,Thursday,1600973789,1601506800,2020-10-01T07:00:00+0800,18,Very Good,9.0,,18,34,3400,1011.8,149,M Sunny,Mostly Sunny,Mostly Sunny,5,rain,0.0,85,1,0.0,Mostly,Sunny,,18,Low,0,0.22,0,16.0,18,200,SSW,6,wx1000
149,fod_long_range_hourly,24,D,15,Thursday,1600973789,1601510400,2020-10-01T08:00:00+0800,19,Very Good,9.0,,19,34,3400,1012.1,150,M Sunny,Mostly Sunny,Mostly Sunny,4,rain,0.0,77,1,0.0,Mostly,Sunny,,19,Low,1,1.24,0,16.0,19,212,SSW,7,wx1000
150,fod_long_range_hourly,23,D,15,Thursday,1600973789,1601514000,2020-10-01T09:00:00+0800,21,Excellent,10.0,,21,34,3400,1012.1,151,M Sunny,Mostly Sunny,Mostly Sunny,3,rain,0.0,69,1,0.0,Mostly,Sunny,,21,Moderate,3,3.04,0,16.0,21,234,SW,8,wx1000
151,fod_long_range_hourly,23,D,15,Thursday,1600973789,1601517600,2020-10-01T10:00:00+0800,23,Excellent,10.0,,23,34,3400,1011.9,152,M Sunny,Mostly Sunny,Mostly Sunny,1,rain,0.0,61,1,0.0,Mostly,Sunny,,23,Moderate,5,5.16,0,16.0,23,233,SW,9,wx1000
152,fod_long_range_hourly,25,D,15,Thursday,1600973789,1601521200,2020-10-01T11:00:00+0800,24,Excellent,10.0,,24,34,3400,1011.6,153,M Sunny,Mostly Sunny,Mostly Sunny,2,rain,0.0,56,1,0.0,Mostly,Sunny,,24,High,7,6.9,0,16.0,24,260,W,10,wx1000
153,fod_long_range_hourly,31,D,15,Thursday,1600973789,1601524800,2020-10-01T12:00:00+0800,26,Very Good,9.0,,26,30,3000,1011.0,154,P Cloudy,Partly Cloudy,Partly Cloudy,2,rain,0.0,52,1,0.0,Partly,Cloudy,,25,Very High,8,7.59,0,16.0,25,276,W,10,wx1100
154,fod_long_range_hourly,39,D,14,Thursday,1600973789,1601528400,2020-10-01T13:00:00+0800,27,Very Good,9.0,,27,30,3000,1010.4,155,P Cloudy,Partly Cloudy,Partly Cloudy,2,rain,0.0,48,1,0.0,Partly,Cloudy,,26,High,7,6.94,0,16.0,26,283,WNW,11,wx1100
155,fod_long_range_hourly,46,D,14,Thursday,1600973789,1601532000,2020-10-01T14:00:00+0800,27,Very Good,9.0,,27,30,3000,1010.0,156,P Cloudy,Partly Cloudy,Partly Cloudy,0,rain,0.0,47,1,0.0,Partly,Cloudy,,26,Moderate,5,5.23,0,16.0,26,292,WNW,11,wx1100
156,fod_long_range_hourly,52,D,14,Thursday,1600973789,1601535600,2020-10-01T15:00:00+0800,27,Very Good,9.0,,27,30,3000,1009.8,157,P Cloudy,Partly Cloudy,Partly Cloudy,0,rain,0.0,47,1,0.0,Partly,Cloudy,,26,Moderate,3,2.86,0,16.0,26,301,WNW,10,wx1100
157,fod_long_range_hourly,58,D,14,Thursday,1600973789,1601539200,2020-10-01T16:00:00+0800,26,Very Good,9.0,,26,30,3000,1009.8,158,P Cloudy,Partly Cloudy,Partly Cloudy,0,rain,0.0,48,1,0.0,Partly,Cloudy,,26,Low,1,1.18,0,16.0,26,304,NW,10,wx1100
158,fod_long_range_hourly,59,D,14,Thursday,1600973789,1601542800,2020-10-01T17:00:00+0800,25,Excellent,10.0,,25,30,3000,1009.9,159,P Cloudy,Partly Cloudy,Partly Cloudy,2,rain,0.0,51,1,0.0,Partly,Cloudy,,25,Low,0,0.23,0,16.0,25,306,NW,8,wx1100
159,fod_long_range_hourly,55,N,14,Thursday,1600973789,1601546400,2020-10-01T18:00:00+0800,23,,,,23,29,2900,1010.3,160,P Cloudy,Partly Cloudy,Partly Cloudy,2,rain,0.0,57,1,0.0,Partly,Cloudy,,23,Low,0,0.0,0,16.0,23,312,NW,8,wx1600
160,fod_long_range_hourly,48,N,14,Thursday,1600973789,1601550000,2020-10-01T19:00:00+0800,22,,,,22,29,2900,1010.8,161,P Cloudy,Partly Cloudy,Partly Cloudy,3,rain,0.0,62,1,0.0,Partly,Cloudy,,22,Low,0,0.0,0,16.0,22,314,NW,7,wx1600
161,fod_long_range_hourly,45,N,14,Thursday,1600973789,1601553600,2020-10-01T20:00:00+0800,21,,,,21,29,2900,1011.2,162,P Cloudy,Partly Cloudy,Partly Cloudy,1,rain,0.0,66,1,0.0,Partly,Cloudy,,21,Low,0,0.0,0,16.0,21,315,NW,6,wx1600
162,fod_long_range_hourly,45,N,14,Thursday,1600973789,1601557200,2020-10-01T21:00:00+0800,20,,,,20,29,2900,1011.6,163,P Cloudy,Partly Cloudy,Partly Cloudy,2,rain,0.0,70,1,0.0,Partly,Cloudy,,20,Low,0,0.0,0,16.0,20,344,NNW,6,wx1600
163,fod_long_range_hourly,46,N,14,Thursday,1600973789,1601560800,2020-10-01T22:00:00+0800,19,,,,19,29,2900,1011.9,164,P Cloudy,Partly Cloudy,Partly Cloudy,2,rain,0.0,72,1,0.0,Partly,Cloudy,,19,Low,0,0.0,0,16.0,19,0,N,6,wx1600
164,fod_long_range_hourly,47,N,13,Thursday,1600973789,1601564400,2020-10-01T23:00:00+0800,19,,,,19,29,2900,1012.1,165,P Cloudy,Partly Cloudy,Partly Cloudy,6,rain,0.0,70,1,0.0,Partly,Cloudy,,19,Low,0,0.0,0,16.0,19,353,N,6,wx1600
165,fod_long_range_hourly,49,N,13,Friday,1600973789,1601568000,2020-10-02T00:00:00+0800,18,,,,18,29,2900,1012.25,166,P Cloudy,Partly Cloudy,Partly Cloudy,6,rain,0.0,71,1,0.0,Partly,Cloudy,,18,Low,0,0.0,0,16.0,18,6,N,6,wx1600
166,fod_long_range_hourly,50,N,12,Friday,1600973789,1601571600,2020-10-02T01:00:00+0800,18,,,,18,29,2900,1012.3,167,P Cloudy,Partly Cloudy,Partly Cloudy,6,rain,0.0,72,1,0.0,Partly,Cloudy,,18,Low,0,0.0,0,16.0,18,5,N,7,wx1600
167,fod_long_range_hourly,51,N,12,Friday,1600973789,1601575200,2020-10-02T02:00:00+0800,17,,,,17,29,2900,1012.35,168,P Cloudy,Partly Cloudy,Partly Cloudy,9,rain,0.0,72,1,0.0,Partly,Cloudy,,17,Low,0,0.0,0,16.0,17,4,N,9,wx1600
168,fod_long_range_hourly,52,N,12,Friday,1600973789,1601578800,2020-10-02T03:00:00+0800,17,,,,17,29,2900,1012.55,169,P Cloudy,Partly Cloudy,Partly Cloudy,10,rain,0.0,72,1,0.0,Partly,Cloudy,,17,Low,0,0.0,0,16.0,17,10,N,10,wx1600
169,fod_long_range_hourly,53,N,12,Friday,1600973789,1601582400,2020-10-02T04:00:00+0800,16,,,,17,29,2900,1012.8,170,P Cloudy,Partly Cloudy,Partly Cloudy,10,rain,0.0,74,1,0.0,Partly,Cloudy,,17,Low,0,0.0,0,16.0,16,18,NNE,10,wx1600
170,fod_long_range_hourly,55,N,12,Friday,1600973789,1601586000,2020-10-02T05:00:00+0800,16,,,,16,29,2900,1013.1,171,P Cloudy,Partly Cloudy,Partly Cloudy,13,rain,0.0,75,1,0.0,Partly,Cloudy,,16,Low,0,0.0,0,16.0,16,25,NNE,10,wx1600
171,fod_long_range_hourly,57,N,12,Friday,1600973789,1601589600,2020-10-02T06:00:00+0800,16,,,,16,29,2900,1013.58,172,P Cloudy,Partly Cloudy,Partly Cloudy,13,rain,0.0,77,1,0.0,Partly,Cloudy,,16,Low,0,0.0,0,16.0,16,36,NE,10,wx1600
172,fod_long_range_hourly,58,D,12,Friday,1600973789,1601593200,2020-10-02T07:00:00+0800,17,Very Good,8.0,,17,30,3000,1014.15,173,P Cloudy,Partly Cloudy,Partly Cloudy,12,rain,0.0,74,1,0.0,Partly,Cloudy,,17,Low,0,0.21,0,16.0,17,45,NE,9,wx1100
173,fod_long_range_hourly,60,D,12,Friday,1600973789,1601596800,2020-10-02T08:00:00+0800,18,Very Good,9.0,,18,28,2800,1014.6,174,M Cloudy,Mostly Cloudy,Mostly Cloudy,7,rain,0.0,68,1,0.0,Mostly,Cloudy,,18,Low,1,1.12,0,16.0,18,50,NE,10,wx1200
174,fod_long_range_hourly,63,D,12,Friday,1600973789,1601600400,2020-10-02T09:00:00+0800,20,Very Good,9.0,,20,28,2800,1014.8,175,M Cloudy,Mostly Cloudy,Mostly Cloudy,6,rain,0.0,61,1,0.0,Mostly,Cloudy,,20,Low,2,2.4,0,16.0,20,50,NE,11,wx1200
175,fod_long_range_hourly,68,D,12,Friday,1600973789,1601604000,2020-10-02T10:00:00+0800,21,Excellent,10.0,,21,28,2800,1014.73,176,M Cloudy,Mostly Cloudy,Mostly Cloudy,5,rain,0.0,54,1,0.0,Mostly,Cloudy,,21,Moderate,4,4.08,0,16.0,21,59,ENE,12,wx1200
176,fod_long_range_hourly,72,D,11,Friday,1600973789,1601607600,2020-10-02T11:00:00+0800,22,Excellent,10.0,,22,28,2800,1014.5,177,M Cloudy,Mostly Cloudy,Mostly Cloudy,11,rain,0.0,50,1,0.0,Mostly,Cloudy,,22,Moderate,5,5.45,0,16.0,22,46,NE,13,wx1200
177,fod_long_range_hourly,75,D,11,Friday,1600973789,1601611200,2020-10-02T12:00:00+0800,23,Excellent,10.0,,23,28,2800,1014.1,178,M Cloudy,Mostly Cloudy,Mostly Cloudy,8,rain,0.0,47,1,0.0,Mostly,Cloudy,,23,Moderate,5,4.8,0,16.0,23,41,NE,13,wx1200
178,fod_long_range_hourly,79,D,11,Friday,1600973789,1601614800,2020-10-02T13:00:00+0800,23,Excellent,10.0,,23,28,2800,1013.6,179,M Cloudy,Mostly Cloudy,Mostly Cloudy,5,rain,0.0,46,1,0.0,Mostly,Cloudy,,23,Moderate,4,4.38,0,16.0,23,43,NE,13,wx1200
179,fod_long_range_hourly,81,D,11,Friday,1600973789,1601618400,2020-10-02T14:00:00+0800,23,Excellent,10.0,,23,26,2600,1013.4,180,Cloudy,Cloudy,Cloudy,17,rain,0.0,46,1,0.0,Cloudy,,,23,Moderate,3,3.29,0,16.0,23,35,NE,13,wx1200
180,fod_long_range_hourly,82,D,12,Friday,1600973789,1601622000,2020-10-02T15:00:00+0800,23,Good,7.0,,23,11,4600,1013.5,181,Few Showers,Few Showers,Few Showers,30,rain,0.2,48,1,0.0,Few,Showers,,23,Low,2,1.95,0,16.0,23,28,NNE,13,wx2000
181,fod_long_range_hourly,84,D,12,Friday,1600973789,1601625600,2020-10-02T16:00:00+0800,22,Good,7.0,,22,11,1100,1013.7,182,Showers,Showers,Showers,42,rain,0.3,52,1,0.0,Showers,,,22,Low,1,0.8,0,10.0,22,23,NNE,12,wx2500
182,fod_long_range_hourly,85,D,13,Friday,1600973789,1601629200,2020-10-02T17:00:00+0800,21,Good,7.0,,21,11,1100,1013.95,183,Showers,Showers,Showers,51,rain,0.7,58,1,0.0,Showers,,,21,Low,0,0.15,0,10.0,21,17,NNE,10,wx2500
183,fod_long_range_hourly,87,N,13,Friday,1600973789,1601632800,2020-10-02T18:00:00+0800,20,,,,20,11,1100,1014.2,184,Showers,Showers,Showers,58,rain,0.6,65,1,0.0,Showers,,,20,Low,0,0.0,0,10.0,20,23,NNE,10,wx2500
184,fod_long_range_hourly,88,N,14,Friday,1600973789,1601636400,2020-10-02T19:00:00+0800,19,,,,19,11,1201,1014.45,185,Light Rain,Light Rain,Light Rain,60,rain,0.45,71,1,0.0,Light,Rain,,19,Low,0,0.0,0,10.0,19,35,NE,10,wx2500
185,fod_long_range_hourly,89,N,14,Friday,1600973789,1601640000,2020-10-02T20:00:00+0800,18,,,,18,11,1100,1014.65,186,Showers,Showers,Showers,52,rain,0.4,76,1,0.0,Showers,,,18,Low,0,0.0,0,10.0,18,40,NE,9,wx2500
186,fod_long_range_hourly,90,N,14,Friday,1600973789,1601643600,2020-10-02T21:00:00+0800,18,,,,18,11,1100,1014.8,187,Showers,Showers,Showers,56,rain,0.6,78,1,0.0,Showers,,,18,Low,0,0.0,0,10.0,18,41,NE,10,wx2500
187,fod_long_range_hourly,90,N,14,Friday,1600973789,1601647200,2020-10-02T22:00:00+0800,17,,,,17,11,1100,1014.9,188,Showers,Showers,Showers,59,rain,0.8,80,1,0.0,Showers,,,17,Low,0,0.0,0,10.0,17,45,NE,10,wx2500
188,fod_long_range_hourly,100,N,14,Friday,1600973789,1601650800,2020-10-02T23:00:00+0800,17,,,,17,12,1200,1014.95,189,Rain,Rain,Rain,60,rain,0.9,80,1,0.0,Rain,,,17,Low,0,0.0,0,4.8,17,37,NE,11,wx2500
189,fod_long_range_hourly,100,N,14,Saturday,1600973789,1601654400,2020-10-03T00:00:00+0800,17,,,,17,12,1200,1014.95,190,Rain,Rain,Rain,60,rain,1.05,83,1,0.0,Rain,,,17,Low,0,0.0,0,4.8,17,45,NE,11,wx2500
190,fod_long_range_hourly,100,N,14,Saturday,1600973789,1601658000,2020-10-03T01:00:00+0800,16,,,,17,12,1200,1014.92,191,Rain,Rain,Rain,60,rain,1.15,86,1,0.0,Rain,,,17,Low,0,0.0,0,4.8,16,47,NE,11,wx2500
191,fod_long_range_hourly,100,N,14,Saturday,1600973789,1601661600,2020-10-03T02:00:00+0800,16,,,,16,12,1200,1014.9,192,Rain,Rain,Rain,60,rain,0.8,88,1,0.0,Rain,,,16,Low,0,0.0,0,4.8,16,43,NE,11,wx2500
192,fod_long_range_hourly,100,N,14,Saturday,1600973789,1601665200,2020-10-03T03:00:00+0800,16,,,,16,12,1200,1015.0,193,Rain,Rain,Rain,60,rain,0.75,88,1,0.0,Rain,,,16,Low,0,0.0,0,4.8,16,40,NE,11,wx2500
193,fod_long_range_hourly,100,N,14,Saturday,1600973789,1601668800,2020-10-03T04:00:00+0800,15,,,,16,12,1200,1015.05,194,Rain,Rain,Rain,60,rain,0.7,90,1,0.0,Rain,,,16,Low,0,0.0,0,4.8,15,48,NE,11,wx2500
194,fod_long_range_hourly,100,N,14,Saturday,1600973789,1601672400,2020-10-03T05:00:00+0800,15,,,,15,12,1200,1015.2,195,Rain,Rain,Rain,60,rain,0.9,91,1,0.0,Rain,,,15,Low,0,0.0,0,4.8,15,50,NE,12,wx2500
195,fod_long_range_hourly,93,N,14,Saturday,1600973789,1601676000,2020-10-03T06:00:00+0800,15,,,,15,11,1201,1015.45,196,Light Rain,Light Rain,Light Rain,60,rain,0.6,93,1,0.0,Light,Rain,,15,Low,0,0.0,0,10.0,15,50,NE,11,wx2500
196,fod_long_range_hourly,93,D,14,Saturday,1600973789,1601679600,2020-10-03T07:00:00+0800,15,Fair,5.0,,15,11,1201,1015.8,197,Light Rain,Light Rain,Light Rain,60,rain,0.42,92,1,0.0,Light,Rain,,15,Low,0,0.1,0,10.0,15,48,NE,11,wx2500
197,fod_long_range_hourly,93,D,14,Saturday,1600973789,1601683200,2020-10-03T08:00:00+0800,16,Fair,5.0,,16,11,1100,1016.05,198,Showers,Showers,Showers,59,rain,0.4,89,1,0.0,Showers,,,16,Low,1,0.53,0,10.0,16,43,NE,12,wx2500
198,fod_long_range_hourly,94,D,14,Saturday,1600973789,1601686800,2020-10-03T09:00:00+0800,17,Good,6.0,,17,11,1201,1016.1,199,Light Rain,Light Rain,Light Rain,60,rain,0.5,83,1,0.0,Light,Rain,,17,Low,1,1.3,0,10.0,17,37,NE,13,wx2500
199,fod_long_range_hourly,100,D,14,Saturday,1600973789,1601690400,2020-10-03T10:00:00+0800,17,Poor,3.0,,18,12,1200,1016.05,200,Rain,Rain,Rain,60,rain,0.7,79,1,0.0,Rain,,,18,Low,2,2.22,0,4.8,17,43,NE,13,wx2500
200,fod_long_range_hourly,100,D,14,Saturday,1600973789,1601694000,2020-10-03T11:00:00+0800,18,Poor,3.0,,18,12,1200,1015.9,201,Rain,Rain,Rain,60,rain,1.0,77,1,0.0,Rain,,,18,Moderate,3,2.96,0,4.8,18,30,NNE,14,wx2500
201,fod_long_range_hourly,100,D,14,Saturday,1600973789,1601697600,2020-10-03T12:00:00+0800,18,Poor,3.0,,18,12,1200,1015.7,202,Rain,Rain,Rain,60,rain,1.0,75,1,0.0,Rain,,,18,Moderate,3,3.26,0,4.8,18,24,NNE,14,wx2500
202,fod_long_range_hourly,100,D,14,Saturday,1600973789,1601701200,2020-10-03T13:00:00+0800,18,Poor,3.0,,18,12,1200,1015.5,203,Rain,Rain,Rain,60,rain,0.96,74,1,0.0,Rain,,,18,Moderate,3,2.97,0,4.8,18,27,NNE,14,wx2500
203,fod_long_range_hourly,100,D,14,Saturday,1600973789,1601704800,2020-10-03T14:00:00+0800,18,Poor,3.0,27.0,18,12,1200,1015.45,204,Rain,Rain,Rain,60,rain,1.0,74,1,0.0,Rain,,,18,Low,2,2.23,0,4.8,18,19,NNE,15,wx2500
204,fod_long_range_hourly,100,D,13,Saturday,1600973789,1601708400,2020-10-03T15:00:00+0800,18,Poor,3.0,27.0,18,12,1200,1015.53,205,Rain,Rain,Rain,60,rain,1.0,74,1,0.0,Rain,,,18,Low,1,1.31,0,4.8,18,18,NNE,15,wx2500
205,fod_long_range_hourly,100,D,13,Saturday,1600973789,1601712000,2020-10-03T16:00:00+0800,18,Poor,3.0,27.0,18,12,1200,1015.7,206,Rain,Rain,Rain,60,rain,1.0,73,1,0.0,Rain,,,18,Low,1,0.53,0,4.8,18,18,NNE,15,wx2500
206,fod_long_range_hourly,95,D,13,Saturday,1600973789,1601715600,2020-10-03T17:00:00+0800,18,Good,6.0,,18,11,1100,1015.93,207,Showers,Showers,Showers,52,rain,0.9,74,1,0.0,Showers,,,18,Low,0,0.1,0,10.0,18,16,NNE,13,wx2500
207,fod_long_range_hourly,94,N,14,Saturday,1600973789,1601719200,2020-10-03T18:00:00+0800,17,,,,17,11,1100,1016.25,208,Showers,Showers,Showers,53,rain,0.6,79,1,0.0,Showers,,,17,Low,0,0.0,0,10.0,17,14,NNE,12,wx2500
208,fod_long_range_hourly,94,N,14,Saturday,1600973789,1601722800,2020-10-03T19:00:00+0800,16,,,,17,11,1100,1016.6,209,Showers,Showers,Showers,52,rain,0.32,85,1,0.0,Showers,,,17,Low,0,0.0,0,10.0,16,12,N,11,wx2500
209,fod_long_range_hourly,93,N,14,Saturday,1600973789,1601726400,2020-10-03T20:00:00+0800,16,,,,16,11,1100,1016.88,210,Showers,Showers,Showers,40,rain,0.2,87,1,0.0,Showers,,,16,Low,0,0.0,0,10.0,16,6,N,10,wx2500
210,fod_long_range_hourly,90,N,14,Saturday,1600973789,1601730000,2020-10-03T21:00:00+0800,16,,,,16,11,1100,1017.1,211,Showers,Showers,Showers,39,rain,0.2,89,1,0.0,Showers,,,16,Low,0,0.0,0,10.0,16,5,N,10,wx2500
211,fod_long_range_hourly,86,N,14,Saturday,1600973789,1601733600,2020-10-03T22:00:00+0800,15,,,,16,11,1100,1017.3,212,Showers,Showers,Showers,37,rain,0.15,91,1,0.0,Showers,,,16,Low,0,0.0,0,10.0,15,3,N,9,wx2500
212,fod_long_range_hourly,81,N,14,Saturday,1600973789,1601737200,2020-10-03T23:00:00+0800,15,,,,16,11,4600,1017.43,213,Few Showers,Few Showers,Few Showers,30,rain,0.1,90,1,0.0,Few,Showers,,16,Low,0,0.0,0,12.0,15,358,N,10,wx2000
213,fod_long_range_hourly,76,N,14,Sunday,1600973789,1601740800,2020-10-04T00:00:00+0800,15,,,,15,27,2700,1017.5,214,M Cloudy,Mostly Cloudy,Mostly Cloudy,24,rain,0.0,90,1,0.0,Mostly,Cloudy,,15,Low,0,0.0,0,12.0,15,359,N,10,wx1200
214,fod_long_range_hourly,71,N,13,Sunday,1600973789,1601744400,2020-10-04T01:00:00+0800,14,,,,15,27,2700,1017.58,215,M Cloudy,Mostly Cloudy,Mostly Cloudy,24,rain,0.0,91,1,0.0,Mostly,Cloudy,,15,Low,0,0.0,0,13.0,14,0,N,10,wx1200
215,fod_long_range_hourly,67,N,13,Sunday,1600973789,1601748000,2020-10-04T02:00:00+0800,14,,,,14,11,4600,1017.66,216,Few Showers,Few Showers,Few Showers,32,rain,0.1,90,1,0.0,Few,Showers,,14,Low,0,0.0,0,13.0,14,358,N,11,wx2000
216,fod_long_range_hourly,64,N,12,Sunday,1600973789,1601751600,2020-10-04T03:00:00+0800,13,,,,14,11,4600,1017.83,217,Few Showers,Few Showers,Few Showers,32,rain,0.1,88,1,0.0,Few,Showers,,14,Low,0,0.0,0,13.0,13,359,N,11,wx2000
217,fod_long_range_hourly,60,N,12,Sunday,1600973789,1601755200,2020-10-04T04:00:00+0800,13,,,,14,11,4600,1018.1,218,Few Showers,Few Showers,Few Showers,32,rain,0.2,90,1,0.0,Few,Showers,,14,Low,0,0.0,0,14.0,13,1,N,11,wx2000
218,fod_long_range_hourly,57,N,11,Sunday,1600973789,1601758800,2020-10-04T05:00:00+0800,12,,,,13,11,4600,1018.4,219,Few Showers,Few Showers,Few Showers,32,rain,0.2,89,1,0.0,Few,Showers,,13,Low,0,0.0,0,15.0,12,8,N,11,wx2050
219,fod_long_range_hourly,59,N,11,Sunday,1600973789,1601762400,2020-10-04T06:00:00+0800,12,,,,13,11,4600,1018.8,220,Few Showers,Few Showers,Few Showers,32,rain,0.2,89,1,0.0,Few,Showers,,13,Low,0,0.0,0,15.0,12,14,NNE,11,wx2050
220,fod_long_range_hourly,63,D,12,Sunday,1600973789,1601766000,2020-10-04T07:00:00+0800,13,Fair,4.0,,14,11,4600,1019.2,221,Few Showers,Few Showers,Few Showers,32,rain,0.2,86,1,0.0,Few,Showers,,14,Low,0,0.17,0,16.0,13,17,NNE,12,wx2000
221,fod_long_range_hourly,69,D,12,Sunday,1600973789,1601769600,2020-10-04T08:00:00+0800,14,Fair,5.0,,15,11,1100,1019.63,222,Showers,Showers,Showers,44,rain,0.2,79,1,0.0,Showers,,,15,Low,1,0.94,0,10.0,14,20,NNE,13,wx2500
222,fod_long_range_hourly,86,D,13,Sunday,1600973789,1601773200,2020-10-04T09:00:00+0800,17,Good,6.0,,17,11,1100,1018.33,223,Showers,Showers,Showers,43,rain,0.2,75,1,0.0,Showers,,,17,Low,2,1.87,0,10.0,17,19,NNE,13,wx2500
223,fod_long_range_hourly,87,D,12,Sunday,1600973789,1601776800,2020-10-04T10:00:00+0800,18,Good,6.0,,18,11,1100,1018.2,224,Showers,Showers,Showers,41,rain,0.2,68,1,0.0,Showers,,,18,Moderate,3,3.19,0,10.0,18,24,NNE,14,wx2500
224,fod_long_range_hourly,87,D,12,Sunday,1600973789,1601780400,2020-10-04T11:00:00+0800,19,Good,6.0,,19,11,1100,1018.0,225,Showers,Showers,Showers,40,rain,0.2,65,1,0.0,Showers,,,19,Moderate,4,4.26,0,10.0,19,15,NNE,14,wx2500
225,fod_long_range_hourly,88,D,12,Sunday,1600973789,1601784000,2020-10-04T12:00:00+0800,19,Good,6.0,,19,11,1100,1017.63,226,Showers,Showers,Showers,39,rain,0.2,62,1,0.0,Showers,,,19,Moderate,3,3.21,0,10.0,19,13,NNE,14,wx2500
226,fod_long_range_hourly,88,D,12,Sunday,1600973789,1601787600,2020-10-04T13:00:00+0800,20,Good,6.0,,20,11,1100,1017.28,227,Showers,Showers,Showers,38,rain,0.2,60,1,0.0,Showers,,,20,Moderate,3,2.93,0,10.0,20,16,NNE,14,wx2500
227,fod_long_range_hourly,88,D,11,Sunday,1600973789,1601791200,2020-10-04T14:00:00+0800,20,Good,6.0,,20,11,1100,1017.08,228,Showers,Showers,Showers,41,rain,0.2,58,1,0.0,Showers,,,20,Low,2,2.19,0,10.0,20,9,N,14,wx2500
228,fod_long_range_hourly,89,D,11,Sunday,1600973789,1601794800,2020-10-04T15:00:00+0800,20,Good,6.0,,20,11,1100,1017.1,229,Showers,Showers,Showers,41,rain,0.2,58,1,0.0,Showers,,,20,Low,1,1.29,0,10.0,20,7,N,13,wx2500
229,fod_long_range_hourly,90,D,11,Sunday,1600973789,1601798400,2020-10-04T16:00:00+0800,20,Good,6.0,,20,11,1100,1017.2,230,Showers,Showers,Showers,42,rain,0.2,58,1,0.0,Showers,,,20,Low,1,0.52,0,10.0,20,8,N,13,wx2500
230,fod_long_range_hourly,90,D,11,Sunday,1600973789,1601802000,2020-10-04T17:00:00+0800,19,Good,6.0,,19,11,1100,1017.4,231,Showers,Showers,Showers,42,rain,0.2,61,1,0.0,Showers,,,19,Low,0,0.09,0,10.0,19,4,N,11,wx2500
231,fod_long_range_hourly,87,N,12,Sunday,1600973789,1601805600,2020-10-04T18:00:00+0800,18,,,,18,11,1100,1017.7,232,Showers,Showers,Showers,43,rain,0.2,66,1,0.0,Showers,,,18,Low,0,0.0,0,10.0,18,3,N,10,wx2500
232,fod_long_range_hourly,81,N,12,Sunday,1600973789,1601809200,2020-10-04T19:00:00+0800,17,,,,17,11,1100,1018.0,233,Showers,Showers,Showers,43,rain,0.2,73,1,0.0,Showers,,,17,Low,0,0.0,0,10.0,17,3,N,9,wx2500
233,fod_long_range_hourly,76,N,12,Sunday,1600973789,1601812800,2020-10-04T20:00:00+0800,16,,,,16,11,1100,1018.2,234,Showers,Showers,Showers,35,rain,0.2,76,1,0.0,Showers,,,16,Low,0,0.0,0,10.0,16,0,N,9,wx2500
234,fod_long_range_hourly,73,N,12,Sunday,1600973789,1601816400,2020-10-04T21:00:00+0800,16,,,,16,11,1100,1018.25,235,Showers,Showers,Showers,35,rain,0.2,79,1,0.0,Showers,,,16,Low,0,0.0,0,10.0,16,3,N,8,wx2500
235,fod_long_range_hourly,69,N,12,Sunday,1600973789,1601820000,2020-10-04T22:00:00+0800,15,,,,15,11,1100,1018.3,236,Showers,Showers,Showers,35,rain,0.2,81,1,0.0,Showers,,,15,Low,0,0.0,0,10.0,15,7,N,8,wx2500
236,fod_long_range_hourly,66,N,12,Sunday,1600973789,1601823600,2020-10-04T23:00:00+0800,15,,,,15,11,1100,1018.3,237,Showers,Showers,Showers,35,rain,0.15,82,1,0.0,Showers,,,15,Low,0,0.0,0,10.0,15,3,N,8,wx2500
237,fod_long_range_hourly,63,N,12,Monday,1600973789,1601827200,2020-10-05T00:00:00+0800,14,,,,15,11,1100,1018.2,238,Showers,Showers,Showers,35,rain,0.1,83,1,0.0,Showers,,,15,Low,0,0.0,0,10.0,14,6,N,8,wx2500
